OrderID,OrderDate,OrderMonth,FiscalQuarter,CustomerName,CustomerSegment,Industry,Country,Region,SalesRep,ProductCategory,ProductLine,ProductName,Quantity,UnitPrice,DiscountPct,UnitCost,SalesChannel,OrderSource,OrderStatus,FulfillmentRegion,PriorityTier,ContractType,DeploymentModel,SupportPlan,SalesMotion,ContractTermMonths,IsRenewal
850325,2026-11-21,2026-11,FY26-Q4,Evergreen Schools,Public Sector,Education,United States,North America,Riley Morgan,Analytics,Executive Reporting,Executive Scorecard Model,36,7750.00,8,4160.00,Partner,Event,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,12,No
850326,2026-11-22,2026-11,FY26-Q4,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Reese Turner,Governance,Security,Access Policy Monitor,41,6625.00,10,3555.00,Renewal Desk,Upsell,Invoiced,Europe West,Priority,Subscription,Azure Managed,Premier,Renewal,24,Yes
850327,2026-11-23,2026-11,FY26-Q4,Granite Aerospace,Enterprise,Aerospace,United States,North America,Casey Singh,Managed Services,Support,Managed Monitoring Service,4,9650.00,7,5825.00,Partner,Event,Active,US East,Strategic,Managed Services,Hybrid,Premier,Net New,36,No
850328,2026-11-24,2026-11,FY26-Q4,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Quinn Foster,Security,Identity,Identity Guard for Fabric,6,7625.00,5,4360.00,Partner,Event,Provisioned,Latin America South,Standard,Subscription,Hybrid,Advanced,Expansion,36,No
850329,2026-11-25,2026-11,FY26-Q4,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Taylor Brooks,Analytics,Executive Reporting,Executive Scorecard Model,12,7900.00,15,4365.00,Renewal Desk,Inbound,Provisioned,Asia Pacific South,Priority,Subscription,Hybrid,Premier,Renewal,36,Yes
850330,2026-11-26,2026-11,FY26-Q4,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Morgan Patel,Governance,Security,Access Policy Monitor,23,5825.00,10,3280.00,Marketplace,Inbound,Invoiced,Asia Pacific South,Standard,Subscription,Customer Managed,Essentials,Expansion,36,No
850331,2026-11-27,2026-11,FY26-Q4,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Quinn Foster,Managed Services,Support,Managed Monitoring Service,3,9800.00,20,5805.00,Renewal Desk,Inbound,Provisioned,Asia Pacific South,Strategic,Managed Services,Hybrid,Premier,Renewal,24,Yes
850332,2026-11-28,2026-11,FY26-Q4,Lighthouse Media,SMB,Media,United Kingdom,Europe,Riley Morgan,Security,Identity,Identity Guard for Fabric,38,7725.00,13,4290.00,Marketplace,Upsell,Provisioned,Europe West,Standard,Subscription,Azure Managed,Advanced,Net New,12,No
850333,2026-11-29,2026-11,FY26-Q4,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Skyler Bennett,Analytics,Executive Reporting,Executive Scorecard Model,44,7500.00,5,4210.00,Direct,Outbound,Booked,Africa South,Priority,Subscription,Azure Managed,Advanced,Expansion,36,No
850334,2026-11-30,2026-11,FY26-Q4,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Cameron Kim,Governance,Security,Access Policy Monitor,49,6375.00,8,3580.00,Renewal Desk,Upsell,Renewal Pending,Africa South,Priority,Subscription,Hybrid,Advanced,Renewal,36,Yes
850335,2026-12-01,2026-12,FY26-Q4,Orchard Biotech,Enterprise,Biotech,United States,North America,Jordan Reyes,Managed Services,Support,Managed Monitoring Service,4,9650.00,10,5885.00,Direct,Outbound,Active,US West,Strategic,Managed Services,Hybrid,Premier,Net New,36,No
850336,2026-12-02,2026-12,FY26-Q4,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Reese Turner,Security,Identity,Identity Guard for Fabric,21,7225.00,5,4095.00,Direct,Inbound,Provisioned,US Central,Standard,Subscription,Customer Managed,Advanced,Expansion,36,No
850337,2026-12-03,2026-12,FY26-Q4,Quantum Freight,Enterprise,Logistics,Germany,Europe,Taylor Brooks,Analytics,Executive Reporting,Executive Scorecard Model,26,7750.00,14,4100.00,Partner,Event,Active,Europe West,Priority,Subscription,Customer Managed,Premier,Net New,12,No
850338,2026-12-04,2026-12,FY26-Q4,Redwood Capital,Enterprise,Financial Services,United States,North America,Reese Turner,Governance,Security,Access Policy Monitor,33,6375.00,2,3510.00,Partner,Referral,Invoiced,US East,Priority,Subscription,Azure Managed,Advanced,Expansion,24,No
850339,2026-12-05,2026-12,FY26-Q4,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Logan Chen,Managed Services,Support,Managed Monitoring Service,1,9400.00,11,5780.00,Renewal Desk,Upsell,Invoiced,Europe West,Priority,Managed Services,Hybrid,Advanced,Renewal,36,Yes
850340,2026-12-06,2026-12,FY26-Q4,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Skyler Bennett,Security,Identity,Identity Guard for Fabric,46,7725.00,0,4305.00,Partner,Event,Booked,Asia Pacific South,Standard,Subscription,Hybrid,Essentials,Net New,12,No
850341,2026-12-07,2026-12,FY26-Q4,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Logan Chen,Analytics,Executive Reporting,Executive Scorecard Model,7,7500.00,1,4125.00,Marketplace,Inbound,Invoiced,Africa South,Standard,Subscription,Hybrid,Essentials,Expansion,36,No
850342,2026-12-08,2026-12,FY26-Q4,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Morgan Patel,Governance,Security,Access Policy Monitor,15,6125.00,15,3315.00,Renewal Desk,Upsell,Provisioned,Asia Pacific South,Priority,Subscription,Customer Managed,Advanced,Renewal,24,Yes
850343,2026-12-09,2026-12,FY26-Q4,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Skyler Bennett,Managed Services,Support,Managed Monitoring Service,1,9900.00,10,5845.00,Marketplace,Upsell,Provisioned,Europe West,Strategic,Managed Services,Hybrid,Premier,Net New,12,No
850344,2026-12-10,2026-12,FY26-Q4,Xenon Labs,SMB,Technology,India,Asia Pacific,Skyler Bennett,Security,Identity,Identity Guard for Fabric,24,7325.00,13,4235.00,Renewal Desk,Inbound,Provisioned,Asia Pacific South,Priority,Subscription,Azure Managed,Essentials,Renewal,36,Yes
850345,2026-12-11,2026-12,FY26-Q4,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Morgan Patel,Analytics,Executive Reporting,Executive Scorecard Model,39,7500.00,15,4155.00,Direct,Inbound,Invoiced,Latin America South,Standard,Subscription,Azure Managed,Essentials,Net New,24,No
850346,2026-12-12,2026-12,FY26-Q4,Zenith Public Works,Public Sector,Government,United States,North America,Reese Turner,Governance,Security,Access Policy Monitor,47,6525.00,10,3520.00,Direct,Inbound,Invoiced,US West,Priority,Subscription,Hybrid,Advanced,Expansion,24,No
850347,2026-12-13,2026-12,FY26-Q4,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Skyler Bennett,Managed Services,Support,Managed Monitoring Service,1,9900.00,3,5825.00,Renewal Desk,Inbound,Renewal Pending,Europe West,Priority,Managed Services,Hybrid,Premier,Renewal,12,Yes
850348,2026-12-14,2026-12,FY26-Q4,Borealis Health,Enterprise,Healthcare,Canada,North America,Parker Diaz,Security,Identity,Identity Guard for Fabric,11,7725.00,5,4220.00,Direct,Inbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Net New,12,No
850349,2026-12-15,2026-12,FY26-Q4,Celestial Motors,Enterprise,Automotive,Germany,Europe,Cameron Kim,Analytics,Executive Reporting,Executive Scorecard Model,19,7650.00,10,4140.00,Partner,Referral,Active,Europe West,Priority,Subscription,Customer Managed,Premier,Expansion,24,No
850350,2026-12-16,2026-12,FY26-Q4,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Avery Cole,Governance,Security,Access Policy Monitor,27,6225.00,15,3455.00,Renewal Desk,Upsell,Invoiced,Asia Pacific South,Priority,Subscription,Azure Managed,Essentials,Renewal,24,Yes
850351,2026-12-17,2026-12,FY26-Q4,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Logan Chen,Managed Services,Support,Managed Monitoring Service,4,9650.00,14,5805.00,Partner,Referral,Active,US East,Strategic,Managed Services,Hybrid,Premier,Expansion,36,No
850352,2026-12-18,2026-12,FY26-Q4,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Jordan Reyes,Security,Identity,Identity Guard for Fabric,40,7625.00,13,4245.00,Renewal Desk,Inbound,Invoiced,Europe West,Priority,Subscription,Hybrid,Essentials,Renewal,24,Yes
850353,2026-12-19,2026-12,FY26-Q4,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Skyler Bennett,Analytics,Executive Reporting,Executive Scorecard Model,50,8050.00,0,4345.00,Marketplace,Upsell,Provisioned,Asia Pacific South,Strategic,Subscription,Hybrid,Premier,Net New,24,No
850354,2026-12-20,2026-12,FY26-Q4,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Jordan Reyes,Governance,Security,Access Policy Monitor,6,6075.00,1,3260.00,Marketplace,Upsell,Invoiced,Asia Pacific South,Standard,Subscription,Customer Managed,Essentials,Expansion,12,No
850355,2026-12-21,2026-12,FY26-Q4,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Taylor Brooks,Managed Services,Support,Managed Monitoring Service,3,9650.00,6,5800.00,Renewal Desk,Inbound,Provisioned,Africa South,Priority,Managed Services,Hybrid,Advanced,Renewal,12,Yes
850356,2026-12-22,2026-12,FY26-Q4,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Riley Morgan,Security,Identity,Identity Guard for Fabric,22,7625.00,3,4270.00,Marketplace,Upsell,Provisioned,Europe West,Standard,Subscription,Azure Managed,Advanced,Net New,24,No
850357,2026-12-23,2026-12,FY26-Q4,Kestrel Finance,Enterprise,Financial Services,United States,North America,Skyler Bennett,Analytics,Executive Reporting,Executive Scorecard Model,28,7750.00,12,4275.00,Direct,Outbound,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Expansion,36,No
850358,2026-12-24,2026-12,FY26-Q4,Northstar Education,Public Sector,Education,Canada,North America,Reese Turner,Governance,Security,Access Policy Monitor,39,6875.00,5,3645.00,Direct,Inbound,Active,US West,Priority,Subscription,Hybrid,Premier,Net New,12,No
850359,2026-12-25,2026-12,FY26-Q4,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Cameron Kim,Managed Services,Support,Managed Monitoring Service,1,9800.00,12,5865.00,Direct,Inbound,Provisioned,Europe West,Standard,Managed Services,Hybrid,Premier,Expansion,24,No
850360,2026-12-26,2026-12,FY26-Q4,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Quinn Foster,Security,Identity,Identity Guard for Fabric,50,7225.00,20,4175.00,Renewal Desk,Inbound,Renewal Pending,Asia Pacific South,Priority,Subscription,Customer Managed,Advanced,Renewal,36,Yes
850361,2026-12-27,2026-12,FY26-Q4,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Parker Diaz,AI,Recommendations,Recommendation Studio,15,10000.00,5,5455.00,Direct,Inbound,Provisioned,US East,Strategic,Subscription,Azure Managed,Premier,Net New,24,No
850362,2026-12-28,2026-12,FY26-Q4,Bluebird Retail,MidMarket,Retail,Canada,North America,Reese Turner,Platform,Capacity,Capacity Planner Toolkit,17,5275.00,0,2790.00,Partner,Referral,Active,US East,Standard,Subscription,Azure Managed,Advanced,Expansion,24,No
850363,2026-12-29,2026-12,FY26-Q4,Canyon Health,Enterprise,Healthcare,United States,North America,Taylor Brooks,Services,Training,Training Accelerator,7,7250.00,10,3745.00,Renewal Desk,Inbound,Invoiced,US Central,Priority,Professional Services,Hybrid,Premier,Renewal,3,Yes
850364,2026-12-30,2026-12,FY26-Q4,Delta Logistics,MidMarket,Logistics,Germany,Europe,Avery Cole,Lakehouse,Foundation,Lakehouse Foundation,31,5425.00,6,2960.00,Marketplace,Inbound,Invoiced,Europe West,Standard,Subscription,Customer Managed,Essentials,Net New,12,No
850365,2026-12-31,2026-12,FY26-Q4,Evergreen Schools,Public Sector,Education,United States,North America,Quinn Foster,AI,Recommendations,Recommendation Studio,40,9750.00,6,5360.00,Renewal Desk,Inbound,Invoiced,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,24,Yes
850366,2026-01-01,2026-01,FY26-Q1,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Morgan Patel,Platform,Capacity,Capacity Planner Toolkit,45,5125.00,12,2680.00,Marketplace,Inbound,Active,Europe West,Priority,Subscription,Customer Managed,Premier,Net New,36,No
850367,2026-01-02,2026-01,FY26-Q1,Granite Aerospace,Enterprise,Aerospace,United States,North America,Skyler Bennett,Services,Training,Training Accelerator,3,7100.00,15,3675.00,Marketplace,Upsell,Invoiced,US West,Priority,Professional Services,Azure Managed,Premier,Expansion,3,No
850368,2026-01-03,2026-01,FY26-Q1,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Jordan Reyes,Lakehouse,Foundation,Lakehouse Foundation,10,5975.00,6,3260.00,Renewal Desk,Inbound,Renewal Pending,Latin America South,Priority,Subscription,Hybrid,Advanced,Renewal,12,Yes
850369,2026-01-04,2026-01,FY26-Q1,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Casey Singh,AI,Recommendations,Recommendation Studio,16,10250.00,5,5565.00,Marketplace,Upsell,Provisioned,Asia Pacific South,Strategic,Subscription,Hybrid,Premier,Net New,12,No
850370,2026-01-05,2026-01,FY26-Q1,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Logan Chen,Platform,Capacity,Capacity Planner Toolkit,27,5375.00,3,2805.00,Direct,Inbound,Invoiced,Asia Pacific South,Standard,Subscription,Hybrid,Essentials,Expansion,12,No
850371,2026-01-06,2026-01,FY26-Q1,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Jordan Reyes,Services,Training,Training Accelerator,7,7000.00,13,3480.00,Renewal Desk,Inbound,Renewal Pending,Asia Pacific East,Priority,Professional Services,Customer Managed,Premier,Renewal,12,Yes
850372,2026-01-07,2026-01,FY26-Q1,Lighthouse Media,SMB,Media,United Kingdom,Europe,Quinn Foster,Lakehouse,Foundation,Lakehouse Foundation,42,5725.00,12,3190.00,Partner,Event,Provisioned,Europe West,Standard,Subscription,Azure Managed,Advanced,Expansion,24,No
850373,2026-01-08,2026-01,FY26-Q1,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Taylor Brooks,AI,Recommendations,Recommendation Studio,48,9850.00,20,5410.00,Renewal Desk,Inbound,Renewal Pending,Africa South,Strategic,Subscription,Azure Managed,Advanced,Renewal,12,Yes
850374,2026-01-09,2026-01,FY26-Q1,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Parker Diaz,Platform,Capacity,Capacity Planner Toolkit,7,5375.00,12,2830.00,Partner,Referral,Provisioned,Africa South,Standard,Subscription,Azure Managed,Advanced,Net New,12,No
850375,2026-01-10,2026-01,FY26-Q1,Orchard Biotech,Enterprise,Biotech,United States,North America,Riley Morgan,Services,Training,Training Accelerator,3,7250.00,2,3785.00,Partner,Event,Invoiced,US Central,Priority,Professional Services,Hybrid,Premier,Expansion,3,No
850376,2026-01-11,2026-01,FY26-Q1,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Morgan Patel,Lakehouse,Foundation,Lakehouse Foundation,25,5575.00,6,2995.00,Renewal Desk,Upsell,Provisioned,US Central,Priority,Subscription,Customer Managed,Advanced,Renewal,12,Yes
850377,2026-01-12,2026-01,FY26-Q1,Quantum Freight,Enterprise,Logistics,Germany,Europe,Casey Singh,AI,Recommendations,Recommendation Studio,30,9750.00,10,5300.00,Partner,Event,Active,Europe West,Strategic,Subscription,Customer Managed,Premier,Net New,24,No
850378,2026-01-13,2026-01,FY26-Q1,Redwood Capital,Enterprise,Financial Services,United States,North America,Morgan Patel,Platform,Capacity,Capacity Planner Toolkit,37,4875.00,8,2635.00,Marketplace,Inbound,Invoiced,US Central,Priority,Subscription,Customer Managed,Advanced,Expansion,36,No
850379,2026-01-14,2026-01,FY26-Q1,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Reese Turner,Services,Training,Training Accelerator,7,6850.00,0,3630.00,Marketplace,Inbound,Provisioned,Europe North,Priority,Professional Services,Azure Managed,Advanced,Net New,3,No
850380,2026-01-15,2026-01,FY26-Q1,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Taylor Brooks,Lakehouse,Foundation,Lakehouse Foundation,50,5725.00,15,3205.00,Direct,Outbound,Booked,Asia Pacific South,Standard,Subscription,Hybrid,Essentials,Expansion,24,No
850381,2026-01-16,2026-01,FY26-Q1,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Reese Turner,AI,Recommendations,Recommendation Studio,11,9850.00,18,5325.00,Renewal Desk,Upsell,Provisioned,Africa South,Priority,Subscription,Hybrid,Essentials,Renewal,12,Yes
850382,2026-01-17,2026-01,FY26-Q1,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Logan Chen,Platform,Capacity,Capacity Planner Toolkit,19,5275.00,2,2840.00,Direct,Inbound,Invoiced,Asia Pacific South,Priority,Subscription,Hybrid,Advanced,Net New,36,No
850383,2026-01-18,2026-01,FY26-Q1,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Taylor Brooks,Services,Training,Training Accelerator,3,6930.00,5,3520.00,Direct,Outbound,Booked,Europe North,Priority,Professional Services,Customer Managed,Premier,Expansion,6,No
850384,2026-01-19,2026-01,FY26-Q1,Xenon Labs,SMB,Technology,India,Asia Pacific,Taylor Brooks,Lakehouse,Foundation,Lakehouse Foundation,28,5675.00,11,3135.00,Renewal Desk,Inbound,Invoiced,Asia Pacific South,Priority,Subscription,Azure Managed,Essentials,Renewal,12,Yes
850385,2026-01-20,2026-01,FY26-Q1,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Logan Chen,AI,Recommendations,Recommendation Studio,43,9450.00,10,5355.00,Direct,Inbound,Invoiced,Latin America South,Standard,Subscription,Azure Managed,Essentials,Net New,36,No
850386,2026-01-21,2026-01,FY26-Q1,Zenith Public Works,Public Sector,Government,United States,North America,Morgan Patel,Platform,Capacity,Capacity Planner Toolkit,5,5125.00,3,2770.00,Renewal Desk,Upsell,Invoiced,US East,Priority,Subscription,Azure Managed,Advanced,Renewal,36,Yes
850387,2026-01-22,2026-01,FY26-Q1,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Taylor Brooks,Services,Training,Training Accelerator,7,7080.00,10,3640.00,Partner,Event,Booked,Europe North,Standard,Professional Services,Hybrid,Advanced,Net New,6,No
850388,2026-01-23,2026-01,FY26-Q1,Borealis Health,Enterprise,Healthcare,Canada,North America,Avery Cole,Lakehouse,Foundation,Lakehouse Foundation,15,5725.00,0,3120.00,Marketplace,Inbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,24,No
850389,2026-01-24,2026-01,FY26-Q1,Celestial Motors,Enterprise,Automotive,Germany,Europe,Parker Diaz,AI,Recommendations,Recommendation Studio,23,9600.00,8,5340.00,Renewal Desk,Upsell,Invoiced,Europe West,Strategic,Subscription,Customer Managed,Premier,Renewal,36,Yes
850390,2026-01-25,2026-01,FY26-Q1,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Cameron Kim,Platform,Capacity,Capacity Planner Toolkit,31,4725.00,1,2580.00,Marketplace,Inbound,Invoiced,Asia Pacific South,Standard,Subscription,Customer Managed,Essentials,Net New,36,No
850391,2026-01-26,2026-01,FY26-Q1,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Reese Turner,Services,Training,Training Accelerator,3,7100.00,5,3655.00,Marketplace,Inbound,Provisioned,US West,Priority,Professional Services,Azure Managed,Premier,Expansion,3,No
850392,2026-01-27,2026-01,FY26-Q1,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Riley Morgan,Lakehouse,Foundation,Lakehouse Foundation,44,5575.00,11,3145.00,Renewal Desk,Inbound,Renewal Pending,Europe West,Priority,Subscription,Hybrid,Essentials,Renewal,36,Yes
850393,2026-01-28,2026-01,FY26-Q1,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Taylor Brooks,AI,Recommendations,Recommendation Studio,8,10000.00,12,5545.00,Marketplace,Upsell,Provisioned,Asia Pacific South,Strategic,Subscription,Hybrid,Premier,Expansion,36,No
